"","816470","673010","149938","732878","131115","921726","241186","511346","1799482","574480","4479548","406112","4478898","4401025","527103","807525","61192","555387","2920135","1092944","793702","838066","3768994","4450676","638076","142425","578572","94336","678627","583939","773125","74124","539878","627435","817388","573135","686567","349828","877952","821956","937728","138608","2862444","4816","2760486","243709","6374","917888","1136403","2650464","902536","317724","742248","432284","1108960","790527","187176","554415","281015","539380","4301944","99193","517939","829745","176468","3041208","951184","558281","4467678","176680","29360","1573488","714278","182111","846759","591642","537239","583102","344593","543472","641818","115023","157999","938794","525199","2651333","798634","590842","528952","1072934","691592","207510","4484290","509496","216023","548067","258707","848718","585881","935688","589123","106431","778470","4377842","543675","4407397","7183","7184","234376","339524","4323374","4461143","1108591","4369502","1108350","4193312","1584969","354510","221379","858785","751551","580695","577123","1723981","2801319","809894","238508","529994","107898","287547","3605820","4296613","170219","574655","1133798","130877","565136","276270","2487345","617431","816001","1091101","4327003","647775","835135","990864","3517721","104281","593422","580362","897420","292257","166838","1074801","328525","783719","581763","253735","539862","1857060","1096706","1066621","1073276","4393176","331980","764603","107523","362426","717565","1001333","592173","1134261","926388","61836","547579","330902","1055306","152545","647790","389854","652471","944197","820747","4347251","4193309","849872","534265","3329860","4484193","108723","751360","564026","1021582","223787","338929","157711","1117404","726960","583130","695452","2877","860929","2878","987574","1007180","840291","233724","868791","701385","610162","143769","4435345","502910","758719","1132508","785526","465403","629032","591299","819565","332569","883556","171409","548785","547362","212151","111824","4091429","284308","557938","213687","4369794","539871","573448","516569","622987","170684","562659","740317","150977","143343","332410","844272","279180","284168","928082","4439865","4417475","551250","132661","225889","809880","4261880","3581990","706141","1105521","819037","451696","224138","1105528","1047041","1021906","813047","261055","591063","358185","1111874","523078","104466","32254","624830","4382580","995978","668303","3755054","205391","581886","141219","586356","1134737","4298398","257891","562311","1111496","802064","4387422","628199","307679","558444","902334","4326875","4467221","948512","989007","4325377","4462710","4481908","591693","510320","1106617","665869","509733","4347748","125736","104646","152668","107461","4449609","5294","869471","4348571","222163","13180","99531","616920","607212","884655","4193317","222768","2254354","4331180","762854","321586","826813","1086621","159950","826749","2087663","840604","935202","18546","539107","571375","513679","164500","1088618","13074","869089","1087462","518661","2729797","321764","533886","895220","895223","583307","76374","4363066","2841","830434","209825","417967","1137772","4368451","54353","444738","1115368","319921","2457426","226424","548464","3359685","528577","4350273","2440020","769631","643362","1123475","4417061","136135","934158","701112","1088265","4109723","332552","541432","4439509","875845","4091432","28341","319724","941803","725444","1016422","264791","529644","716011","516554","2429852","750840","1094359","217201","540508","1081222","151183","1146449","866365","1098051","136312","1108244","882765","815911","11359","11358","1148281","971907","209762","541749","16138","807799","4383172","544883","1027418","912271","546972","1102477","154604","511022","4468632","831599","1088134","220042","579946","215776","810402","407742","1051517","4479485","332958","349639","359570","536133","204875","583945","579706","800909","154116","559211","573184","1004452","510316","801258","227061","1024056","854050","1096585","749229","254469","653104","251636","199797","1671682","546390","578615","203001","580518","306996","1038865","613414","1139722","575014","167411","1129599","152079","1021368","810198","154314","193894","211106","1087471","157130","24162","4371959","871009","1087496","163423","202662","1144365","119236","555970","343031","191829","398721","223904","174219","1121144","827285","156353","1772189","864483","4469172","587789","4354098","591651","242930","1107029","970359","543739","752584","4351338","530501","342666","585780","992354","1098473","656517","223583","287984","889549","340391","136549","1108638","1068363","584324","556066","4340215","137544","4327233","1094340","161154","833502","941252","430929","992510","171518","4478053","550834","136946","571388","524618","1597279","1000654","1040091","677064","511659","1701846","590091","564961","717279","1074016","1701849","165006","553697","2675747","114187","206296","580571","224042","680608","286874","228494","257270","579954","589233","817982","672695","104248","580312","1759711","784415","4450360","110220","562333","572566","546342","204148","707290","1051793","1131874","4313275","226049","4334052","222699","152462","750320","305729","818527","276931","333205","235634","332304","4336568","612373","544851","90465","962476","247518","937954","668105","754778","767415","4343458","198184","1049387","906905","714231","694869","219113","1106411","164830","513782","4374197","865441","945529","971109","545323","238051","453740","846667","1141678","876945","561193","746501","533994","2086224","533999","757211","275097","223465","555692","1961850","849118","4452633","542475","975056","290774","574032","4273894","779527","720353","353491","223593","540740","229514","1144000","225292","4418394","360691","254922","573413","541345","4354333","870644","207228","819247","541162","912078","589335","811257","88989","751207","950872","1136141","558953","4479241","342928","521073","252876","206514","4361686","1106090","266540","546919","4760","4294845","2702263","697651","579018","776787","354682","382125","150347","246382","988542","4332971","817953","247981","356864","807110","165874","813418","151835","4369229","40401","913706","572351","499851","567273","861780","250794","780650","926588","536461","807594","531206","557456","4335042","610486","154003","4426207","447987","105561","850135","166896","741708","926160","4323897","278433","327271","329762","4288321","4338661","936967","875470","153307","349291","4311005","246763","860073","347524","357011","90701","1843326","980383","679014","254116","4168537","986752","903187","554602","805044","1131603","246169","1053775","1099674","68657","836430","251983","4323871","845780","1128135","814032","749896","227343","688934","533232","3833747","541979","557209","4377341","4302288","556300","1028956","537224","122202","238484","1145234","693613","849761","66939","106997","349315","4333206","1012376","573409","254938","566996","156886","1067865","188486","570189","4442910","1063126","591569","156401","31440","206988","4452842","1108275","2773831","4408753","245596","4479347","223206","907246","208800","774047","338222","807299","88640","928829","4353074","588310","1060565","158034","4320381","155236","1110836","530591","813548","1017063","1616780","276133","878104","4338815","828443","999046","978570","1061566","588097","792868","265055","249173","561885","81488","214811","51778","536252","1105814","4294646","349041","592615","4319933","536008","568617","566454","4405546","208026","215388","937372","586002","633838","151649","686615","666914","581069","4426210","323164","105173","350446","817230","550142","4344241","586263","745382","817783","325387","1503670","810759","1076279","1108199","113261","87098","587516","367484","4431746","269781","830969","2486668","1128234","1834768","564348","530107","519488","1137731","676066","71957","2954724","2640347","1733","2291414","645729","437105","569899","243500","1113025","136719","275296","672144","103132","222087","1016468","222088","982540","811122","333628","607648","341853","296222","252030","862115","241874","92573","935040","234790","940737","224769","751862","548280","3783163","487725","692711","591575","114950","788646","746927","4433998","557908","4362073","224494","793575","537883","533038","643544","555655","4369694","575768","241889","219534","207374","689196","172410","4479288","816394","114170","6721","590595","561727","688133","789116","553557","631576","580635","248695","222534","139410","967720","589124","219498","623331","830397","571263","965370","543890","974121","616184","573320","494339","1083194","251674","1061429","915764","500165","582007","209202","277506","4375703","624045","931971","159017","821705","348478","578500","2139822","806407","4431592","2228269","1101476","951794","984265","2228266","535402","329035","850642","780555","4340696","170834","460975","419448","540811","572366","1086274","1091060","278565","235519","954818","787865","2540794","152125","618303","918671","547097","333500","4452700","142658","1045797","13115","2788503","59537","565246","545247","4390608","938496","899404","831824","851113","331752","824826","925174","156227","1506757","364780","569551","698734","729766","673846","41797","137749","1108470","4418695","26897","332471","1063682","565399","614357","170020","129337","1133992","289634","970138","207999","533026","828844","1640195","1118758","575770","2356875","4457195","750411","4397087","575576","591211","92490","221497","245552","266510","32546","217769","628226","511723","3579424","589277","217481","924533","580197","155766","4379704","323292","1014728","616682","309422","4343672","590637","546384","334459","1136827","580992","227434","100307","277373","1146125","709971","4327769","610455","741284","4426766","590441","821080","561970","878161","4827","1048878","1130478","185575","240252","261369","679178","11622","4460263","622303","348680","58103","160366","572643","824610","534327","829456","13214","808540","540809","589483","930834","4327906","841337","509891","552922","4315319","3025055","829523","269325","255307","346311","59527","112754","590913","1109587","529444","591174","565413","256643","919466","252012","2116632","863772","584177","4331815","544493","814952","151650","511866","579451","169538","218730","984924","4477963","1106324","811219","4399692","1701833","308778","461764","545038","992439","144589","777983","1146390","100791","582921","904196","4347952","241289","1138847","132704","241110","1027587","4405881","975341","523046","4401989","551005","301160","576499","818645","131383","154174","16159","253494","197398","635323","104523","1132685","304062","4325509","186836","4393663","2711951","959590","354620","163698","579256","7920","4388385","531332","557526","765554","819999","821187","6294","561146","592640","140359","513602","99122","1056389","515869","113237","224203","106019","1048996","141776","926526","2720386","2319604","568398","45031","104947","552918","4343937","578126","256335","4378411","513773","736813","757795","202938","615896","584612","332326","255448","949789","576136","626238","512395","912967","570254","368334","512006","324748","168726","814363","1072854","820837","237574","248395","708579","1852120","585708","336824","242829","606566","404720","819185","823690","823696","574158","591521","4318238","4467214","2071188","415661","332655","618396","813975","585143","262897","1108989","3264601","961922","855333","699085","569628","920105","713335","373485","823024","1522003","202850","813805","463607","115012","174873","143692","1106267","4458357","1102974","4312813","2679706","1011046","151263","863942","280825","760846","2802748","3357674","239537","194964","4316269","149975","447827","828483","151865","591942","104310","822419","89333","1083508","338267","177991","154762","1004910","276959","816056","141189","576773","731707","953975","559352","825033","2800581","552671","4393057","575979","221811","7934","909520","1024093","4454970","810109","818450","1104864","1097359","437014","567236","741139","548937","323010","742110","4398565","345448","513366","990234","827453","278680","570436","4329616","499198","674056","255143","1106674","622188","809583","514711","1097593","162704","679240","216771","143820","4431630","818254","347428","809100","809102","4434043","4141983","568984","554981","167821","91115","555469","891635","207157","151716","1110303","846710","1141745","242298","713738","822776","702681","156580","1085832","360433","325708","4345774","4296458","575419","211625","788519","3910530","183182","330714","1064764","4417311","136395","3798902","541299","207885","960682","526682","252587","145508","862621","541275","967879","684669","1027121","312453","4444335","1108886","1133308","1068847","549198","749696","843920","234044","150982","2052853","816420","4380971","525931","155751","339616","250414","161245","684207","838837","389746","357366","952163","157532","1110791","4335578","4415229","592317","1004927","370301","139560","4369159","1139973","4295897","214206","525805","57713","558740","104181","1106014","545515","32754","1070584","166164","1105280","579502","154249","514095","3847840","309065","3423513","872600","141085","550225","340488","544824","81091","1129515","17261","518380","614944","323791","191096","1058815","890516","696078","42289","1005671","367189","996434","806916","766159","513172","568179","244639","540856","3682324","899931","1062748","254401","942852","663718","4425896","982582","512153","547614","99073","4398137","4342317","985179","588042","938948","639790","315609","236778","534714","555860","223989","237613","112168","584010","4477113","213679","307956","38074","844366","837039","143639","142233","571320","343120","4389053","14924","1639372","981092","718295","559379","209801","111088","771023","279129","561587","1084045","1110402","1115685","355947","585547","218567","584835","147486","156660","941237","589382","222831","332042","40511","1108098","1108099","1108726","729052","254888","171681","588010","5547","111642","4301105","3122801","736985","1106246","184325","979536","221589","87839","209662","131482","136382","555495","735466","680750","4478413","987934","594370","1054531","4444215","4306200","872014","536238","792073","1112364","3412843","180502","244827","592303","593096","750016","3146792","4715","984175","355920","533738","861621","581283","573061","353392","947475","1142263","922761","1142268","810455","231088","4315641","81316","539852","807693","4336651","614081","1137914","1048497","1131545","820313","45591","303643","260618","1093945","895629","219369","613508","809691","236161","512148","514112","1138772","837482","208470","788205","742260","211089","13140","278226","966091","4390305","564690","155925","4400260","159911","827300","246240","574269","4415173","168390","4431051","611342","749489","676770","1139398","211156","588869","59900","851567","334140","218772","975760","104996","242612","4377595","714181","815083","107349","954381","4336255","154418","511551","331647","658707","561245","256612","151729","657894","547313","784861","834020","815406","156878","417101","1111582","102295","677165","216823","573270","4318694","588131","1039594","960555","513803","746944","812560","751283","218823","366851","974497","551756","818603","818605","547824","111925","687530","520222","581639","306797","1104283","511378","11398","676387","590047","181593","150891","155420","807046","75821","1082539","1013534","545572","838297","340170","816064","1074625","235404","353899","97163","861160","1036372","566599","534957","251218","250348","240933","74451","581747","191698","1134094","260668","191504","3012993","4340495","662808","753723","134359","270078","1132629","654155","837947","948180","4315164","572984","805356","618169","4388693","514242","4422290","569800","2174311","450309","278495","799447","209136","113760","754628","1052930","4337197","102142","591499","306159","71817","1088647","695567","1070563","568229","719367","563896","275171","13047","1072352","543467","1007725","4203118","248826","584109","688993","575425","4381473","225687","585850","705559","789011","699224","4320526","864604","1068499","529762","4361452","279074","695059","212223","4361857","4376272","848816","792450","1064003","970028","354851","585277","692472","136055","2583398","721703","1117992","2943935","2912622","546022","221361","553387","978113"
"HH.1",0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,7,0,2,1679,0,0,0,0,0,0,40,0,0,0,731,26,629,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,601,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,1,0,0,1,41,4,2,8,0,0,0,0,7,0,0,57,0,0,0,1,0,85,8,0,0,0,0,0,0,0,0,0,0,0,0,1,967,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,3,0,0,1,27,0,1,0,0,0,0,70,18,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,51,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,7,4,0,0,0,25,0,0,279,12,7,0,0,0,1,1,0,0,0,0,0,1,0,11,0,0,39,1,15,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,34,0,1,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,118,9,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,21,0,0,0,0,10,11,0,1,42,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,292,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,2,15,0,0,0,1,0,0,0,28,0,0,0,93,0,22,0,1,0,0,0,0,0,255,0,0,0,0,12,48,0,0,0,12,0,0,0,27,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,7,0,0,4,0,26,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,154,0,4,0,0,20,86,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,17,1,0,0,0,0,1,0,8,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,0,0,951,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,131,0,0,0,0,0,43,0,0,0,0,0,13,0,0,0,0,1,1799,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,31,0,15,0,0,9,3,0,0,0,44,0,0,0,0,0,0,58,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,225,0,5,0,0,0,952,0,0,29,0,0,0,39,0,0,0,1,0,34,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,2,0,0,129,0,0,0,1,0,1,0,0,0,0,19,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,60,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,130,0,0,0,0,0,17,1,0,0,0,0,0,65,0,0,0,0,15,0,3,0,0,18,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,44,17,12,0,0,0,16,0,0,0,0,0,27,1,0,0,0,0,0,1,6,10,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,663,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,1,124,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,21,0,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,15,0,0,0,25,46,0,0,0,35,0,0,0,0,0,0,0,1,0,9,0,2,0,1,0,0,14,0,0,0,0,6,0,0,0,0,0,13,900,0,0,0,0,0,0,0,0,0,0,44,0,5,42,36,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,94,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,33,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3689,0,0,0,0,297,1,211,0,0,0,0,2,0,0,1,0,0,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1,0,5,0,1,0,0,9,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1010,0,0,0,0,104,0,0,0,21,0,0,0,0,0,0,0,1,11,0,0,0,51,0,0,0,0,38,0,0,0,0,0,7622,0,58,0,0,53,0,0,0,0,0,31,0,0,6,208,11,0,0,0,45,0,0,0,0,1,0,133,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,22,0,0,1,0,0,0,2,0,24,0,0,1,0,0,0,0,0,0,0,18,882,0,1,0,0,0,0,0,0,0,0,65,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,21,109,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,1,0,35,0,0,0,12,0,0,0,1,17,0,1,0,2,0,0,0,0,0,0,0,0,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,67,0,0,0,174,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,13,167,496,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,10,758,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,12
"HH.10",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,0,1,58,0,0,0,0,0,0,22,0,0,0,140,1,396,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,925,0,0,68,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,1,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,1,0,0,4,0,0,151,49,9,0,0,0,2,1,32,0,0,0,1,0,0,0,0,0,23,0,11,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,0,53,0,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,10,0,1,12,0,10,0,0,0,26,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,9,0,0,0,0,187,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,106,0,1,0,0,26,0,0,0,0,0,0,0,27,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,2,2,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,62,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,115,0,0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,21,0,0,1,19,0,0,0,0,0,1,0,0,0,23,0,0,39,0,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2,0,73,0,0,0,0,0,29,4,0,0,1,0,0,0,0,0,0,0,1504,0,0,0,0,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,10,0,3,0,1,3,5,0,0,0,9,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,98,0,1,0,59,0,1,0,0,0,39,0,0,27,0,0,1,3,0,0,0,0,0,15,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,126,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,29,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,22,18,0,20,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,8,0,26,1,1,0,0,25,0,4,0,0,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,95,0,5,0,0,0,0,0,0,0,90,0,16,0,0,0,0,0,2,0,0,9,0,0,0,0,0,2,1,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,277,0,0,0,0,0,24,4,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,5,3,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,240,0,0,0,0,0,0,0,1,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,0,0,0,149,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,7,0,0,0,0,70,0,0,30,22,0,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,472,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,911,0,0,0,0,52,0,0,0,19,0,26,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,0,0,559,0,1,0,0,22,0,0,0,0,0,11,0,0,9,275,0,0,0,0,62,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,15,0,0,1,0,0,0,0,0,29,0,0,0,0,13,0,0,0,0,0,1,185,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0,0,0,3,1,0,0,0,0,0,0,19,7,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,457,20,0,0,117,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
